id,stack_id,rowrange,depth,heightrange,terminalstopoveraction_id,put_handling_id,put_correction_id,pull_handling_id,pull_correction_id,yardmovehandling_id,container_number,container_relative_marker_position,container_height,marker_id,reachstacker_moves,crane_moves,locationinformation_id,straddlecarrier_moves
7742073,2352137,"[0,1)",0,"[0,1)",3175255,7739425,,7580651,,,,1,0,,0,0,7742074,0
5543722,2351698,"[24406,36598)",0,"[2896,5517)",3107611,5543000,,6362349,,,,1,0,,0,0,5543721,0
8825695,2352131,"[0,1)",0,"[0,1)",8810326,,8825691,8819806,,,,1,0,,,,,
7498985,2351380,"[61002,67098)",0,"[0,2621)",3225535,7498931,,8947953,,,,1,0,,0,0,7498984,0
6567927,2351553,"[36606,48798)",0,"[5792,8688)",3255086,6567815,,10264613,,,,1,0,,0,0,6567926,0
4151754,2351153,"[2,12194)",0,"[2896,5517)",3098939,4151743,,3098945,,,,1,0,,0,0,4151753,0
12904847,2351685,"[12206,24398)",0,"[2896,5792)",8916525,12904752,,,,,,1,0,,1,1,12904846,2
4156299,2351061,"[61002,73194)",0,"[5792,8413)",3233575,4156240,,5808125,,,,1,0,,0,0,4156298,0
10419894,2352135,"[0,1)",0,"[0,1)",3117765,10417272,,3117771,,,,1,0,,0,0,10419895,0
4156173,2351876,"[6,12198)",0,"[0,2896)",3128045,4156159,,3128048,,,,1,0,,0,0,4156172,0
11503524,2351127,"[24402,36594)",0,"[5792,8688)",6160253,6160250,,12245466,,,,1,0,,0,0,11503523,1
4385799,2387709,"[0,1)",0,"[0,1)",4358429,4377776,,4358426,,,,1,0,,0,0,4385798,0
6582527,2351804,"[48806,60998)",0,"[0,2896)",3128359,6582429,,3128362,,,,1,0,,0,0,6582526,0
13843469,2352135,"[0,1)",0,"[0,1)",5789673,5789669,,13843468,,,,1,0,,0,0,13843483,0
4174081,2351790,"[12206,24398)",0,"[2896,5822)",4173978,4174032,,,5897144,,,1,0,,0,0,4174080,0
8272102,2352142,"[0,1)",0,"[0,1)",8272087,,8272101,,13861912,,,1,0,,0,0,,0
4152231,2351140,"[36602,48794)",0,"[0,2896)",3120789,4152211,,,6517197,,,1,0,,2,2,4152230,3
4141327,2351540,"[61006,73198)",0,"[0,2926)",3120033,4141310,,,6517198,,,1,0,,0,0,4141326,6
6596784,2351127,"[61002,73194)",0,"[0,2621)",3117572,6596710,,9592670,,,,1,0,,0,0,6596783,0
7185594,2350982,"[-3046,9146)",0,"[0,2896)",3216637,7185593,,,,,,1,0,,,,7185595,
7134984,2351219,"[2,12194)",0,"[5792,8413)",3103198,7134803,,,7290411,,,1,0,,0,0,7134983,0
6569859,2351711,"[12206,24398)",0,"[5792,8688)",3212558,6569701,,7632032,,,,1,0,,0,0,6569858,0
4152095,2351751,"[61002,67098)",0,"[5242,7863)",3182769,4152076,,4152290,,,,1,0,,0,0,4152094,0
6039433,2352137,"[0,1)",0,"[0,1)",3108275,6022445,,3108280,,,,1,0,,0,0,6039434,0
4149906,2351180,"[24402,36594)",0,"[0,2896)",3109666,4149886,,,6517199,,,1,0,,1,1,4149905,1
4509673,2352127,"[0,1)",0,"[0,1)",4449322,4449319,,,,,,1,0,,0,0,4509679,0
4152059,2351751,"[61002,67098)",0,"[2621,5242)",3179758,4152043,,4152330,,,,1,0,,0,0,4152058,0
4151980,2351751,"[54902,60998)",0,"[2621,5242)",3182931,4151960,,4152472,,,,1,0,,0,0,4151979,0
4163651,2351380,"[36602,42698)",0,"[0,2621)",3207065,4163621,,6192264,,,,1,0,,0,0,4163650,0
4151887,2351751,"[24406,36598)",0,"[0,2896)",3210964,4151842,,4152559,,,,1,0,,0,0,4151886,0
4447218,2352137,"[0,1)",0,"[0,1)",4400580,4400576,,4447217,,,,1,0,,0,0,4447219,0
4132402,2350905,"[2,12194)",0,"[2926,5547)",3128790,4132388,,4403183,,,,1,0,,0,0,4132401,0
4441804,2387709,"[0,1)",0,"[0,1)",4435543,4435714,,4435540,,,,1,0,,0,0,4441803,0
4343392,2387709,"[0,1)",0,"[0,1)",4309287,4343096,,4309284,,,,1,0,,0,0,4343391,0
4167551,2351540,"[61006,73198)",0,"[2926,5852)",3552289,4167533,,,4733626,,,1,0,,0,0,4167550,0
4428298,2387709,"[0,1)",0,"[0,1)",4360664,4394145,,4360661,,,,1,0,,0,0,4428297,0
4447014,2352131,"[0,1)",0,"[0,1)",4353587,4445702,,4855114,,,,1,0,,0,0,4447013,0
4149708,2351685,"[36606,48798)",0,"[5242,8138)",3105131,4149695,,5185919,,,,1,0,,0,0,4149707,0
4418868,2387709,"[0,1)",0,"[0,1)",4381283,4411786,,4381280,,,,1,0,,0,0,4418867,0
4420298,2387709,"[0,1)",0,"[0,1)",4361691,4401078,,4361688,,,,1,0,,0,0,4420297,0
4452424,2352091,"[36606,48798)",0,"[2896,5792)",3122918,,4452422,5360225,,,,1,0,,0,0,4452423,0
4445588,2352137,"[0,1)",0,"[0,1)",4353622,4353618,,4445959,,,,1,0,,0,0,4445589,0
5448466,2351698,"[36606,48798)",0,"[2621,5242)",3224884,5447983,,,6517233,,,1,0,,1,1,5448465,1
12904633,2351685,"[12206,24398)",0,"[0,2896)",9324565,12904443,,,,,,1,0,,2,2,12904632,3
5449255,2352137,"[0,1)",0,"[0,1)",3104160,5426212,,3104169,,,,1,0,,0,0,5449256,0
12905212,2351685,"[12206,24398)",0,"[5792,8688)",9324267,12905062,,,,,,1,0,,0,0,12905211,1
6570625,2351711,"[6,12198)",0,"[2896,5792)",3876787,6570426,,7632064,,,,1,0,,0,0,6570624,0
7302010,2351206,"[2,12194)",0,"[0,2896)",3214874,,7302009,,10714885,,,1,0,,2,2,7302011,2
16016226,2352131,"[0,1)",0,"[0,1)",15817610,,16016224,16015573,,,,1,0,,,,,
12822276,2351853,"[12206,24398)",0,"[2896,5792)",3266099,12822174,,16415941,,,,1,0,,0,0,12822275,0
7833595,2352131,"[0,1)",0,"[0,1)",6004882,7833526,,7836253,,,,1,0,,0,0,7833594,0
4381961,2351380,"[30502,36598)",0,"[2621,5242)",3220079,3220076,,5476235,,,,1,0,,0,0,4381966,0
5136962,2387709,"[0,1)",0,"[0,1)",5043328,5098333,,5043325,,,,1,0,,0,0,5136961,0
4494123,2352137,"[0,1)",0,"[0,1)",3611234,4494107,,4494122,,,,1,0,,0,0,4494126,0
7640749,2351566,"[36606,48798)",0,"[5792,8688)",3212848,7640714,,7642609,,,,1,0,,0,0,7640748,0
6564374,2351021,"[24402,36594)",0,"[2621,5517)",3231346,6564200,,6876693,,,,1,0,,0,0,6564373,0
6691885,2351579,"[48806,60998)",0,"[2896,5792)",3264773,6691755,,8930135,,,,1,0,,0,0,6691884,0
4510774,2387709,"[0,1)",0,"[0,1)",4453312,4507537,,4453309,,,,1,0,,0,0,4510773,0
6564611,2351021,"[24402,36594)",0,"[5517,8413)",3215726,6564489,,6874471,,,,1,0,,0,0,6564610,0
4157009,2351898,"[36606,48798)",0,"[0,2926)",3123322,4156972,,3123326,,,,1,0,,0,0,4157008,0
4152144,2351140,"[24402,36594)",0,"[2896,5792)",3121446,4152124,,3121451,,,,1,0,,0,0,4152143,0
7837489,2351285,"[36602,48794)",0,"[2896,5792)",5902924,7837240,,7841428,,,,1,0,,0,0,7837488,0
8272419,2352142,"[0,1)",0,"[0,1)",8272409,,8272418,,9039164,,,1,0,,0,0,,0
4156312,2351876,"[24406,36598)",0,"[0,2896)",3125757,4156288,,3125760,,,,1,0,,0,0,4156311,0
7740150,2350982,"[48802,60994)",0,"[0,2621)",3176379,7739648,,7739422,,,,1,0,,0,0,7740149,0
5164522,2352137,"[0,1)",0,"[0,1)",3105859,5086861,,3105864,,,,1,0,,0,0,5164532,0
4155465,2351831,"[19850,33566)",0,"[0,2621)",3124800,4155443,,,4733627,,,1,0,,0,0,4155464,0
6697862,2350937,"[2,12194)",0,"[5792,8688)",3107240,6697423,,6797386,,,,1,0,,0,0,6697861,0
7837406,2351285,"[36602,48794)",0,"[0,2896)",5302955,7837350,,7841875,,,,1,0,,0,0,7837405,0
4139429,2351380,"[24402,30498)",0,"[0,2621)",3106671,4139393,,5484989,,,,1,0,,0,0,4139428,0
4174220,2351804,"[61006,73198)",0,"[2926,5852)",3129518,4174116,,5330394,,,,1,0,,0,0,4174219,2
4154678,2351804,"[61006,73198)",0,"[0,2926)",3127102,4154661,,5330323,,,,1,0,,0,0,4154677,2
4156355,2351876,"[24406,36598)",0,"[2896,5792)",3125828,4156331,,6366372,,,,1,0,,0,0,4156354,0
4143181,2351326,"[24402,38118)",0,"[0,2621)",3195447,4143165,,4165374,,,,1,0,,0,0,4143180,0
4535303,2387709,"[0,1)",0,"[0,1)",4512823,4534177,,4512820,,,,1,0,,0,0,4535302,0
6035744,2352137,"[0,1)",0,"[0,1)",3108509,6022433,,3108514,,,,1,0,,0,0,6035745,0
4152028,2351751,"[61002,67098)",0,"[0,2621)",3181263,4152006,,4152351,,,,1,0,,0,0,4152027,0
7385495,2352035,"[54902,60998)",0,"[5242,7863)",3125646,,7385493,7391614,,,,1,0,,0,0,7385494,0
7640234,2351566,"[48806,60998)",0,"[5792,8688)",3549603,7640104,,7642610,,,,1,0,,0,0,7640233,0
6169732,2352137,"[0,1)",0,"[0,1)",3101209,6166311,,3101215,,,,1,0,,0,0,6169734,0
4165480,2351326,"[24402,36594)",0,"[2926,5852)",3200289,4165464,,,6517234,,,1,0,,1,1,4165479,1
4156941,2351898,"[24406,36598)",0,"[0,2926)",3123291,4156917,,,6517235,,,1,0,,0,0,4156940,1
4369976,2387709,"[0,1)",0,"[0,1)",4352964,4367049,,4352961,,,,1,0,,0,0,4369975,0
5635255,2351698,"[6,12198)",0,"[2621,5517)",3221750,5635224,,,6517236,,,1,0,,0,0,5635254,0
4151803,2351153,"[2,12194)",0,"[5517,8138)",3098779,4151788,,4486643,,,,1,0,,0,0,4151802,0
4171454,2351698,"[61006,73198)",0,"[2926,5852)",3200174,4171426,,4171466,,,,1,0,,0,0,4171453,0
4156581,2351887,"[48806,60998)",0,"[0,2896)",3122918,4156558,,,4433898,,,1,0,,0,0,4156580,0
4132365,2350905,"[2,12194)",0,"[0,2926)",3129451,4132351,,3129454,,,,1,0,,0,0,4132364,0
4442338,2387709,"[0,1)",0,"[0,1)",4398608,4436080,,4398605,,,,1,0,,0,0,4442337,0
4126730,2352035,"[2,6098)",0,"[0,2621)",3130269,4126716,,3130273,,,,1,0,,0,0,4126729,0
4445703,2352137,"[0,1)",0,"[0,1)",4353587,4353583,,4445772,,,,1,0,,0,0,4445704,0
4447087,2387709,"[0,1)",0,"[0,1)",4402657,4446802,,4402654,,,,1,0,,0,0,4447086,0
4455433,2387709,"[0,1)",0,"[0,1)",4381999,4434625,,4381996,,,,1,0,,0,0,4455432,0
4152187,2351140,"[24402,36594)",0,"[5792,8413)",3110836,4152172,,4491275,,,,1,0,,0,0,4152186,1
4151473,2351153,"[24402,36594)",0,"[2896,5792)",3110450,4151457,,3110459,,,,1,0,,0,0,4151472,1
6564878,2351021,"[36602,48794)",0,"[0,2896)",3611234,6564746,,7711468,,,,1,0,,0,0,6564877,0
6043320,2387709,"[0,1)",0,"[0,1)",6013232,6040873,,6013229,,,,1,0,,0,0,6043319,0
6574769,2351380,"[54902,60998)",0,"[0,2621)",3223389,6574686,,7939977,,,,1,0,,0,0,6574768,0
16415235,2352137,"[0,1)",0,"[0,1)",5174704,16374339,,5174709,,,,1,0,,0,0,16415241,0
12906004,2351685,"[6,12198)",0,"[5792,8688)",6843141,12905907,,,,,,1,0,,0,0,12906003,0
5125332,2352135,"[0,1)",0,"[0,1)",4768777,4768773,,5125331,,,,1,0,,0,0,5125333,0
13871429,2351470,"[48802,54898)",0,"[5242,7863)",13796051,13796048,,,,,,1,0,,0,0,13871427,0
6578054,2351579,"[61006,73198)",0,"[0,2896)",3100038,6577947,,6658892,,,,1,0,,0,0,6578053,0
7805195,2351074,"[24402,36594)",0,"[2896,5792)",3225768,7805121,,9774662,,,,1,0,,0,0,7805194,0
4157590,2351920,"[24406,36598)",0,"[0,2926)",3123508,4157564,,,4361079,,,1,0,,0,0,4157589,0
5138098,2352135,"[0,1)",0,"[0,1)",4768614,4768610,,5138097,,,,1,0,,0,0,5138099,0
4447105,2352137,"[0,1)",0,"[0,1)",4430362,4430358,,4447104,,,,1,0,,0,0,4447106,0
7188315,2352135,"[0,1)",0,"[0,1)",3886965,7143980,,3886972,,,,1,0,,0,0,7188317,0
6582702,2351344,"[61002,67098)",0,"[0,2621)",3217061,6582642,,9461972,,,,1,0,,0,0,6582701,0
4456409,2352137,"[0,1)",0,"[0,1)",3129674,3129670,,4456408,,,,1,0,,0,0,4456410,0
4515214,2387709,"[0,1)",0,"[0,1)",4451565,4512500,,4451562,,,,1,0,,0,0,4515213,0
4157965,2352144,"[0,1)",0,"[0,1)",3127433,4157939,,,,,,1,0,,0,0,4157964,0
6552172,2351764,"[2,6098)",0,"[0,2621)",3211440,6552066,,7262462,,,,1,0,,0,0,6552171,0
4372457,2351764,"[18302,24398)",0,"[0,2621)",4163425,,4372452,4363586,,,,1,0,,,,,
4445862,2387709,"[0,1)",0,"[0,1)",4402224,4445294,,4402221,,,,1,0,,0,0,4445861,0
4372460,2387709,"[0,1)",0,"[0,1)",4163425,4363586,,4163422,,,,1,0,,0,0,4372459,0
4469202,2352131,"[0,1)",0,"[0,1)",4400650,4455160,,6603202,,,,1,0,,0,0,4469201,0
4165495,2352131,"[0,1)",0,"[0,1)",3212687,4165486,,4165714,,,,1,0,,0,0,4165494,0
4469539,2352131,"[0,1)",0,"[0,1)",4400605,4456003,,6605318,,,,1,0,,0,0,4469538,0
4374428,2387709,"[0,1)",0,"[0,1)",4356072,4369278,,4356069,,,,1,0,,0,0,4374427,0
4152089,2351140,"[24402,36594)",0,"[0,2896)",3120736,4152069,,3120741,,,,1,0,,0,0,4152088,0
4511624,2351790,"[48806,60998)",0,"[5517,8138)",3128228,4511541,,3128231,,,,1,0,,0,0,4511623,0
6583056,2351219,"[36602,48794)",0,"[2896,5792)",3287994,6582923,,6813155,,,,1,0,,0,0,6583055,0
4541852,2351417,"[30502,36598)",0,"[0,2621)",3224833,3224830,,5046561,,,,1,0,,0,0,4541857,0
6552358,2351463,"[48802,54898)",0,"[2621,5242)",3221256,6552284,,6844156,,,,1,0,,0,0,6552357,0
4169757,2350982,"[61002,73194)",0,"[0,2926)",3195459,4169738,,4169763,,,,1,0,,0,0,4169756,0
4142899,2351335,"[36602,48794)",0,"[2896,5792)",3595762,4142885,,4522625,,,,1,0,,0,0,4142898,0
4375301,2387709,"[0,1)",0,"[0,1)",3960370,4370162,,3960367,,,,1,0,,0,0,4375300,0
4169867,2350982,"[61002,73194)",0,"[0,2896)",3215958,4169845,,4169874,,,,1,0,,0,0,4169866,0
4157320,2351061,"[2,12194)",0,"[5792,8688)",3106822,4157300,,5086811,,,,1,0,,0,0,4157319,0
6036374,2387709,"[0,1)",0,"[0,1)",5981731,6035486,,5981728,,,,1,0,,0,0,6036373,0
6170148,2352137,"[0,1)",0,"[0,1)",3104003,6166315,,3104008,,,,1,0,,0,0,6170149,0
4130450,2350945,"[13718,27434)",0,"[0,2621)",3637736,4130436,,,4733629,,,1,0,,2,2,4130449,3
4442440,2351408,"[61002,67098)",0,"[5242,7863)",3220180,3220177,,6186415,,,,1,0,,0,0,4442445,0
4382312,2387709,"[0,1)",0,"[0,1)",4315481,4377457,,4315478,,,,1,0,,0,0,4382311,0
6175177,2351470,"[61002,67098)",0,"[2621,5242)",3107861,6175108,,6197091,,,,1,0,,0,0,6175176,0
4158943,2351034,"[2,12194)",0,"[0,2896)",3102580,4158935,,6351381,,,,1,0,,0,0,4158942,0
4526217,2387709,"[0,1)",0,"[0,1)",4445076,4523904,,4445073,,,,1,0,,0,0,4526216,0
5541463,2387709,"[0,1)",0,"[0,1)",5460537,5503701,,5460534,,,,1,0,,0,0,5541462,0
6353739,2352137,"[0,1)",0,"[0,1)",3105672,6351357,,3105677,,,,1,0,,0,0,6353740,0
4453949,2351232,"[48802,60994)",0,"[5517,8138)",3277176,3277173,,6423631,,,,1,0,,0,0,4453954,0
4157741,2351929,"[6,12198)",0,"[0,2896)",3163603,4157722,,,6517267,,,1,0,,1,1,4157740,1
4158030,2351048,"[36602,48794)",0,"[2896,5792)",3109203,4158019,,,6517268,,,1,0,,1,1,4158029,1
4167794,2351166,"[61002,73194)",0,"[2896,5792)",3595768,4167767,,,6517270,,,1,0,,1,1,4167793,1
4157130,2351910,"[12206,24398)",0,"[0,2926)",3162281,4157110,,,6517271,,,1,0,,1,1,4157129,1
4146791,2351632,"[36606,48798)",0,"[5792,8413)",3207050,4146761,,,6517272,,,1,0,,0,0,4146790,3
4455161,2352137,"[0,1)",0,"[0,1)",4400650,4400646,,4455160,,,,1,0,,0,0,4455162,0
4455538,2352137,"[0,1)",0,"[0,1)",4431389,4431385,,4455537,,,,1,0,,0,0,4455539,0
4130477,2350945,"[13718,27434)",0,"[2621,5242)",3212687,4130463,,4165486,,,,1,0,,0,0,4130476,0
4444075,2387709,"[0,1)",0,"[0,1)",4403967,4437809,,4403964,,,,1,0,,0,0,4444074,0
10725318,2351470,"[48802,54898)",0,"[0,2621)",4464634,10725300,,,12232268,,,1,0,,1,1,10725317,1
4137212,2351487,"[24406,36598)",0,"[0,2896)",3668683,4137171,,,6517288,,,1,0,,2,2,4137211,3
8273672,2352142,"[0,1)",0,"[0,1)",8273654,,8273671,,16988368,,,1,0,,0,0,,0
4488380,2387709,"[0,1)",0,"[0,1)",4447693,4484816,,4447690,,,,1,0,,0,0,4488379,0
8273534,2352142,"[0,1)",0,"[0,1)",8273515,,8273532,,,,,1,0,,0,0,,0
7740249,2352137,"[0,1)",0,"[0,1)",3174796,7739406,,7579834,,,,1,0,,0,0,7740250,0
6599283,2351606,"[12206,24398)",0,"[0,2896)",3099786,6599117,,,8931823,,,1,0,,0,0,6599282,0
9364975,8252394,"[0,1)",0,"[0,1)",4464983,9364490,,,11092991,,,1,0,,0,0,9364974,0
6561788,2351540,"[24406,36598)",0,"[5792,8688)",3961305,6561631,,7190434,,,,1,0,,0,0,6561787,0
7190028,2352135,"[0,1)",0,"[0,1)",4718739,7143986,,4718746,,,,1,0,,0,0,7190032,0
10400183,2352135,"[0,1)",0,"[0,1)",3207050,10264706,,,10406200,,,1,0,,0,0,10400186,0
5170073,2352035,"[54902,60998)",0,"[2621,5242)",3129032,5169818,,3129035,,,,1,0,,0,0,5170072,0
6560224,2351166,"[24402,36594)",0,"[5792,8688)",4475242,6560122,,7143990,,,,1,0,,0,0,6560223,0
5635202,2352047,"[6,12198)",0,"[0,2896)",3228685,5635191,,10264628,,,,1,0,,0,0,5635201,0
6877163,2351606,"[12206,24398)",0,"[2896,5792)",4852032,6876853,,7211771,,,,1,0,,0,0,6877162,0
6552766,2351751,"[6,12198)",0,"[2896,5792)",3207615,6552640,,9006873,,,,1,0,,0,0,6552765,0
6575310,2351380,"[48802,54898)",0,"[2621,5242)",3886611,6575224,,7260135,,,,1,0,,0,0,6575309,0
6694799,2350929,"[6102,12198)",0,"[0,2621)",3128095,,6694797,3128098,,,,1,0,,0,0,6694798,0
4445973,2352139,"[0,1)",0,"[0,1)",4353622,4445959,,4445587,,,,1,0,,0,0,4445972,0
4808523,2351353,"[24402,30498)",0,"[5242,7863)",3225494,3225491,,6196517,,,,1,0,,0,0,4808528,0
4432780,2350880,"[13718,27434)",0,"[2621,5242)",3643333,3643330,,,4733631,,,1,0,,0,0,4432786,0
4469694,2352131,"[0,1)",0,"[0,1)",4400645,4456225,,6604685,,,,1,0,,0,0,4469693,0
4157846,2351936,"[18306,30498)",0,"[0,2926)",3168065,4157802,,,6517289,,,1,0,,0,0,4157845,0
4469608,2352131,"[0,1)",0,"[0,1)",4400615,4456097,,6605568,,,,1,0,,0,0,4469607,0
4157500,2351920,"[12206,24398)",0,"[0,2926)",3128967,4157420,,3128970,,,,1,0,,0,0,4157499,0
4157374,2351048,"[2,12194)",0,"[0,2896)",3102603,4157365,,,6517292,,,1,0,,1,1,4157373,1
6555520,2351008,"[12202,24394)",0,"[0,2896)",3102429,6555373,,6887939,,,,1,0,,0,0,6555519,0
4829361,2352142,"[0,1)",0,"[0,1)",4768484,4829236,,4962297,,,,1,0,,0,0,4829360,0
4750173,2351193,"[48802,60994)",0,"[5792,8688)",3215400,3215397,,5973011,,,,1,0,,0,0,4750178,0
4490745,2352137,"[0,1)",0,"[0,1)",3323326,4490727,,4490744,,,,1,0,,0,0,4490746,0
4141053,2352131,"[0,1)",0,"[0,1)",3876744,4141036,,4176440,,,,1,0,,0,0,4141052,0
4168195,2351540,"[24406,36598)",0,"[2926,5852)",3363157,4168169,,,4733630,,,1,0,,0,0,4168194,2
4133668,2350880,"[13718,27434)",0,"[0,2621)",3958037,4133652,,,4733632,,,1,0,,1,1,4133667,1
4383023,2351990,"[2,12194)",0,"[0,2896)",4315907,,4383021,4372576,,,,1,0,,,,,
4155290,2351074,"[2,12194)",0,"[5792,8688)",3107055,4155272,,5381819,,,,1,0,,0,0,4155289,0
4383027,2387709,"[0,1)",0,"[0,1)",4315907,4372576,,4315904,,,,1,0,,0,0,4383026,0
5452490,2352137,"[0,1)",0,"[0,1)",3108256,5426217,,3108262,,,,1,0,,0,0,5452491,0
4150949,2351711,"[24406,36598)",0,"[5547,8473)",3212848,4150919,,,6517293,,,1,0,,0,0,4150948,1
5295194,2387709,"[0,1)",0,"[0,1)",5173895,5275847,,5173892,,,,1,0,,0,0,5295193,0
4458586,2387709,"[0,1)",0,"[0,1)",4402546,4454738,,4402543,,,,1,0,,0,0,4458585,0
4473626,2351606,"[6,12198)",0,"[5792,8688)",3228601,3228598,,5110535,,,,1,0,,0,0,4473631,0
4136029,2351435,"[24402,30498)",0,"[2621,5242)",3108340,4136011,,5426229,,,,1,0,,0,0,4136028,0
5340905,2387709,"[0,1)",0,"[0,1)",5320348,5328583,,5320345,,,,1,0,,0,0,5340904,0
4455815,2352137,"[0,1)",0,"[0,1)",4400625,4400621,,4455814,,,,1,0,,0,0,4455816,0
4470688,2387709,"[0,1)",0,"[0,1)",4428572,4457338,,4428569,,,,1,0,,0,0,4470687,0
4128050,2352069,"[24406,36598)",0,"[0,2896)",3123699,4128003,,3123705,,,,1,0,,0,0,4128049,0
4472764,2387709,"[0,1)",0,"[0,1)",4410429,4460669,,4410426,,,,1,0,,0,0,4472763,0
4474654,2387709,"[0,1)",0,"[0,1)",4454196,4472895,,4454193,,,,1,0,,0,0,4474653,0
4477202,2387709,"[0,1)",0,"[0,1)",4433931,4475612,,4433928,,,,1,0,,0,0,4477201,0
4480747,2351021,"[12202,24394)",0,"[5792,8688)",3118863,4480389,,4492757,,,,1,0,,0,0,4480746,0
4490981,2352137,"[0,1)",0,"[0,1)",3119965,4490962,,3119970,,,,1,0,,0,0,4490982,0
13676078,2352142,"[0,1)",0,"[0,1)",13647933,,13676073,13674546,,,,1,0,,,,,
16016713,2352142,"[0,1)",0,"[0,1)",15645206,,16016711,16015077,,,,1,0,,,,,
6575152,2351380,"[48802,54898)",0,"[0,2621)",3218251,6575014,,7940044,,,,1,0,,0,0,6575151,0
9896594,2352135,"[0,1)",0,"[0,1)",3225768,9774662,,3225772,,,,1,0,,0,0,9896600,0
6554801,2351751,"[36606,48798)",0,"[2896,5517)",3205561,6554663,,9592643,,,,1,0,,0,0,6554800,0
6582951,2351344,"[54902,60998)",0,"[0,2621)",3231718,6582898,,9278235,,,,1,0,,0,0,6582950,0
4158010,2352144,"[0,1)",0,"[0,1)",3701236,4157995,,,,,,1,0,,0,0,4158009,0
16416928,2351853,"[36606,48798)",0,"[0,2896)",3266099,16415941,,16491128,,,,1,0,,0,0,16416927,0
7748188,2351711,"[36606,48798)",0,"[0,2896)",4121884,7748038,,,10714927,,,1,0,,0,0,7748187,0
4967685,2352142,"[0,1)",0,"[0,1)",4768832,4967661,,8028386,,,,1,0,,0,0,4967684,0
4158591,2351034,"[36602,48794)",0,"[0,2896)",3101784,4158565,,5381805,,,,1,0,,0,0,4158590,0
4309868,2352129,"[0,1)",0,"[0,1)",3668733,4309835,,,4323269,,,1,0,,0,0,4309867,0
16016796,2387709,"[0,1)",0,"[0,1)",15645206,16015077,,15645203,,,,1,0,,0,0,16016795,0
17771231,2352135,"[0,1)",0,"[0,1)",17676652,17676648,,17771230,,,,1,0,,0,0,17771240,0
8029903,2352142,"[0,1)",0,"[0,1)",8010242,,8029901,8021326,,,,1,0,,,,,
15481383,2352135,"[0,1)",0,"[0,1)",4941303,15446179,,4941308,,,,1,0,,0,0,15481384,0
10725354,2351470,"[48802,54898)",0,"[2621,5242)",6404623,10725334,,,12232249,,,1,0,,0,0,10725353,0
4323272,2352129,"[0,1)",0,"[0,1)",4308634,,4323270,4309068,,,,1,0,,,,,
7506278,2351285,"[24402,36594)",0,"[5792,8688)",5902924,5902921,,7638353,,,,1,0,,0,0,7506283,0
4323275,2387709,"[0,1)",0,"[0,1)",4308634,4309068,,4308631,,,,1,0,,0,0,4323274,0
6575133,2351206,"[36602,48794)",0,"[0,2896)",3218028,6575023,,9044541,,,,1,0,,0,0,6575132,0
4136593,2351435,"[48802,54898)",0,"[2621,5242)",3104038,4136575,,5426221,,,,1,0,,0,0,4136592,0
4158399,2351034,"[61002,73194)",0,"[0,2896)",3101359,4158388,,5086894,,,,1,0,,0,0,4158398,0
6038273,2387709,"[0,1)",0,"[0,1)",5968479,6033499,,5968476,,,,1,0,,0,0,6038272,0
4157757,2351048,"[12202,24394)",0,"[5792,8413)",3224505,4157732,,6364181,,,,1,0,,0,0,4157756,0
7190511,2351527,"[61006,73198)",0,"[2621,5517)",3961305,7190434,,7638067,,,,1,0,,0,0,7190510,0
4158205,2351487,"[6,12198)",0,"[0,2621)",4122811,4158188,,,6517310,,,1,0,,1,1,4158204,1
6699942,2351619,"[36606,48798)",0,"[0,2896)",3104652,6699809,,6898834,,,,1,0,,0,0,6699941,0
6557831,2351540,"[61006,73198)",0,"[5792,8688)",3876814,6557641,,7190808,,,,1,0,,0,0,6557830,0
4125688,2352035,"[42702,48798)",0,"[0,2621)",3122961,4125654,,3122965,,,,1,0,,0,0,4125687,0
4378639,2351232,"[12202,24394)",0,"[2621,5517)",3228373,3228370,,6434380,,,,1,0,,0,0,4378647,0
5140451,2352135,"[0,1)",0,"[0,1)",4768609,4768605,,5140450,,,,1,0,,0,0,5140452,0
6569973,2351399,"[36602,42698)",0,"[0,2896)",3544276,6569899,,7261729,,,,1,0,,0,0,6569972,0
4157901,2351936,"[4582,18298)",0,"[0,2621)",3163584,4157882,,,4733633,,,1,0,,0,0,4157900,0
6171481,2352137,"[0,1)",0,"[0,1)",3287655,6166319,,3287659,,,,1,0,,0,0,6171482,0
4137161,2351426,"[48802,54898)",0,"[5242,7863)",3227428,4137134,,6173686,,,,1,0,,0,0,4137160,0
4158423,2351034,"[61002,73194)",0,"[2896,5792)",3105384,4158412,,5191557,,,,1,0,,0,0,4158422,0
4376806,2351272,"[12202,24394)",0,"[2896,5792)",3961317,3961314,,,6517311,,,1,0,,1,1,4376811,2
4334656,2387709,"[0,1)",0,"[0,1)",4332374,4333146,,4332371,,,,1,0,,0,0,4334655,0
4157682,2351929,"[12202,18298)",0,"[0,2621)",3160641,4157667,,,6517313,,,1,0,,1,1,4157681,1
6695361,2352137,"[0,1)",0,"[0,1)",3107105,6641901,,3107110,,,,1,0,,0,0,6695362,0
6877231,2351619,"[6,12198)",0,"[0,2896)",4780672,6876854,,7211744,,,,1,0,,0,0,6877230,0
4158249,2350982,"[48802,57946)",0,"[0,2926)",3212784,4158228,,,6517314,,,1,0,,0,0,4158248,0
